name,pct,medPct,relPct,city,BEDS,enrollment
CLEARVIEW  SCHOOL,73.3,0,4.4,MAYVILLE,062601659163,
OPEN MEADOWS,45.8,0,0,MAYVILLE,062601659164,
PINE HILL ROAD SCHOO,3.4,0,93.1,MAYVILLE,062601659165,
WESTFIELD ES,98.3,0,1,WESTFIELD,062901040001,291
WESTFIELD HS,98.4,0.4,1.2,WESTFIELD,062901040002,234
WESTFIELD MS,98.6,0.7,0.7,WESTFIELD,062901040004,145
GEORGE M DIVEN SCHOOL,99.5,0,0.5,ELMIRA,070600010006,489
FASSETT ELEMENTARY SCHOOL,99.4,0,0.6,ELMIRA,070600010007,428
HENDY AVE SCHOOL,100,0,0,ELMIRA,070600010010,550
PARLEY COBURN SCHOOL,100,0,0,ELMIRA,070600010013,541
PINE CITY SCHOOL,100,0,0,PINE CITY,070600010014,447
RIVERSIDE SCHOOL,99.5,0,0.2,ELMIRA,070600010015,508
THOMAS K BEECHER SCHOOL,99.8,0,0,ELMIRA,070600010016,399
ERNIE DAVIS SCHOOL,99.8,0,0,ELMIRA,070600010018,420
BROADWAY MIDDLE SCHOOL,99.8,0,0.2,ELMIRA,070600010019,517
SOUTHSIDE SHS,99.9,0,0.1,ELMIRA,070600010020,995
ELMIRA FREE ACADEMY,99.9,0,0.1,ELMIRA,070600010021,808
BROADWAY ES,100,0,0,ELMIRA,070600010022,454
HOLY FAMILY PRIMARY SCHOOL,100,0,0,ELMIRA,070600166199,
NOTRE DAME HIGH SCHOOL,100,0,0,ELMIRA,070600166568,
ELMIRA CHRISTIAN ACADEMY,98.8,0,1.2,ELMIRA,070600807659,
ELMIRA CHILDREN AND FAMILIES SERVICES,100,0,0,ELMIRA,070600928167,
GST BOCES,100,0,0,ELMIRA,070900060000,
CENTER STREET SCHOOL,97.5,0,0.3,HORSEHEADS,070901060003,325
RIDGE ROAD SCHOOL,99.7,0,0.3,HORSEHEADS,070901060004,362
BIG FLATS SCHOOL,99.7,0,0.3,BIG FLATS,070901060005,416
HORSEHEADS SHS,99.1,0.5,0.4,HORSEHEADS,070901060007,1295
GARDNER ROAD ES,98.3,0,1.2,HORSEHEADS,070901060009,421
HORSEHEADS MIDDLE SCHOOL,99.3,0.2,0.6,HORSEHEADS,070901060010,662
HORSEHEADS INTERMEDIATE SCHOOL,99.4,0.1,0.5,HORSEHEADS,070901060011,659
ST MARY OUR MOTHER SCHOOL,100,0,0,HORSEHEADS,070901166200,
HORSEHEADS CHRISTIAN SCHOOL,94.4,0,5.6,HORSEHEADS,070901855968,
TWIN TIERS BAPTIST HS,98.9,0,1.1,BREESPORT,070901858020,
CHEMUNG VALLEY MONTESSORI SCHOOL,91.4,1,7.6,ELMIRA,070901999027,
THOMAS EDISON HS,99.2,0.3,0.6,ELMIRA HEIGHTS,070902060002,350
COHEN MIDDLE SCHOOL,100,0,0,ELMIRA HEIGHTS,070902060004,241
COHEN ELEMENTARY SCHOOL,100,0,0,ELMIRA HEIGHTS,070902060006,499
AFTON ES,98,0,0,AFTON,080101040002,341
AFTON JSHS,100,0,0,AFTON,080101040003,242
BAINBRIDGE GUILFORD JSHS,99.1,0.7,0.2,BAINBRIDGE,080201040001,411
GREENLAWN ES,99.6,0.4,0,BAINBRIDGE,080201040002,282
GUILFORD ES,100,0,0,GUILFORD,080201040003,158
GREENE PRIMARY SCHOOL,98.5,0,1.1,GREENE,080601040001,260
GREENE HS,99.1,0,0.9,GREENE,080601040003,333
GREENE MS,99.6,0,0.4,GREENE,080601040004,227
UNADILLA VALLEY MIDDLE SCHOOL,99.5,0,0.5,SOUTH NEW BERLIN,081003040003,432
UNADILLA VALLEY HIGH SCHOOL,99.6,0,0.4,NEW BERLIN,081003040004,
UNADILLA VALLEY ES NORTH CAMPUS,96.8,0,1.7,NEW BERLIN,081003040006,379
PERRY BROWNE INTERMEDIATE SCHOOL,98.5,0,1.5,NORWICH,081200050001,390
STANFORD J GIBSON PRIMARY SCHOOL,99.3,0,0.5,NORWICH,081200050002,483
NORWICH MS,97.5,0.9,0.9,NORWICH,081200050003,434
NORWICH HS,98.6,0,0.9,NORWICH,081200050004,579
HOLY FAMILY SCHOOL,100,0,0,NORWICH,081200185526,
VALLEY HEIGHTS CHRISTIAN ACADEMY,93.8,3.1,1.5,NORWICH,081200808719,
OTSELIC VALLEY CENTRAL SCHOOL,99.1,0,0,SOUTH OTSELIC,081401040001,338
OTSELIC VALLEY ES,99.1,0,0,GEORGETOWN,081401040002,
OXFORD ACADEMY MS,98.3,0,0.9,OXFORD,081501040001,235
OXFORD ACADEMY HS,99.6,0,0.4,OXFORD,081501040002,247
OXFORD ACADEMY PRIMARY SCHOOL,97.7,0,1.5,OXFORD,081501040003,296
SHERBURNE EARLVILLE ES,98.1,0,0.3,SHERBURNE,082001040002,668
SHERBURNE EARLVILLE JHS,99.7,0,0.4,SHERBURNE,082001040003,290
SHERBURNE EARLVILLE SHS,98.6,0.5,0.9,SHERBURNE,082001040004,442
KEESVILLE PRIMARY SCHOOL,99.4,0,0.6,KEESEVILLE,090201040001,359
AUSABLE VALLEY H.S.,99.7,0.3,0,CLINTONVILLE,090201040002,383
AUSABLE FORKS PRIMARY SCHOOL,99.2,0.4,0.4,AUSABLE FORKS,090201040004,252
AUSABLE VALLEY MIDDLE SCHOOL,99.5,0,0.5,CLINTONVILLE,090201040005,184
BEEKMANTOWN ELEM SCHOOL,98.1,0.3,1.3,WEST CHAZY,090301060001,405
CUMBERLAND HEAD ELEM SCHOOL,99.6,0.2,0.2,WEST CHAZY,090301060003,491
BEEKMANTOWN MS,99.1,0,0.2,WEST CHAZY,090301060005,452
BEEKMANTOWN H S,99.5,0,0.5,WEST CHAZY,090301060006,595
NORTHEAST CLINTON SENIOR HS,100,0,0,CHAMPLAIN,090501040002,425
ROUSES POINT ES,99.6,0,0,ROUSES POINT,090501040003,248
MOOERS ES,99.4,0,0.6,MOOERS,090501040006,334
NORTHEASTERN CLINTON MIDDLE SCHOOL,99.7,0,0.3,CHAMPLAIN,090501040007,332
CHAZY CENT RURAL ES,98.7,0,1.3,CHAZY,090601020001,226
CHAZY CENTRAL RURAL JSHS,99.6,0,0,CHAZY,090601020002,229
NORTHERN ADIRONDACK ELEMENTARY SCHOOL,97.7,0,0,ELLENBURG DEPOT,090901040001,371
NORTHERN ADIRONDACK MS/HS,100,0,0,ELLENBURG DEPOT,090901040002,472
PRIMARY BLDG SCHOOL,98.8,0.5,0,PERU,091101060001,
PERU INTERMEDIATE SCHOOL,99.6,0,0.4,PERU,091101060004,981
PERU SHS,99.8,0.2,0,PERU,091101060005,968
PERU MIDDLE SCHOOL,100,0,0,PERU,091101060006,
SETON CATHOLIC CENTRAL HIGH SCHOOL,96.9,0,0,PLATTSBURGH,091101159175,
LAKE SHORE CHRISTIAN SCHOOL,100,0,0,PLATTSBURGH,091101858426,
BAILEY AVENUE SCHOOL,98.6,0,0.9,PLATTSBURGH,091200010001,247
MOMOT ELEMENTARY SCHOOL,99.3,0,0.5,PLATTSBURGH,091200010003,468
OAK STREET SCHOOL,99,0.5,0,PLATTSBURGH,091200010004,202
STAFFORD MIDDLE SCHOOL,99.7,0,0.3,PLATTSBURGH,091200010005,384
PLATTSBURGH SHS,99.6,0,0.4,PLATTSBURGH,091200010006,550
SETON ACADEMY,97.5,0.5,0.5,PLATTSBURGH,091200155496,
NEW LIFE CHRISTIAN ACADEMY,100,0,0,PLATTSBURGH,091200808631,
MORRISONVILLE ES,98.9,0,0,MORRISONVILLE,091402060002,282
SARANAC ES,98.4,0,0.5,SARANAC,091402060004,371
SARANAC HS,99,0.4,0.4,SARANAC,091402060005,475
SARANAC MIDDLE SCHOOL,99.1,0.3,0.3,SARANAC,091402060007,337
CHAMPLAIN VALLEY EDUCATION SERVICES,99.3,0,0,PLATTSBURGH,099000000000,
BERKSHIRE UNION FREE SCHOOL,97.9,0,0,CANAAN,100308020001,81
TACONIC HILLS SHS,98.6,0,1.2,CRARYVILLE,100501040003,659
TACONIC HILLS M.S.,98.8,0.2,0.9,CRARYVILLE,100501040005,
TACONIC HILLS ELEMENTARY SCHOOL,98.8,0.3,0.9,CRARYVILLE,100501040006,816
HAWTHORNE VALLEY SCHOOL,53,0,45.8,GHENT,100501997955,
GERMANTOWN JUNIORSENIOR HIGH SCHOOL,98.3,0,1.7,GERMANTOWN,100902040004,240
MARY E DARDESS ES,96.1,0,3.1,CHATHAM,101001040001,481
CHATHAM HS,97.3,0,2.5,CHATHAM,101001040002,409
CHATHAM MS,94.8,1.9,3.3,CHATHAM,101001040006,270
COLUMBIA CHRISTIAN ACADEMY,70.5,0,18.2,GHENT,101001858027,
HUDSON JUNIOR SENIOR HIGH SCHOOL,99.4,0,0.2,HUDSON,101300010001,809
JOHN L EDWARDS SCHOOL,89.4,0.2,0.8,HUDSON,101300010002,522
MC SMITH INTERMEDIATE SCHOOL,97.4,1.1,0.7,HUDSON,101300010003,522
BROOKWOOD SECURE CENTER,91.8,0,0,CLAVERACK,101300977424,
COLUMBIA SECURE CENTER FOR GIRLS,87.5,0,0,CLAVERACK,101300977425,
ICHABOD CRANE PRIMARY SCHOOL,98.6,0,0.5,VALATIE,101401040004,554
ICHABOD CRANE SHS,99,0,0.8,VALATIE,101401040005,638
ICHABOD CRANE MS,99.8,0,0.2,VALATIE,101401040006,428
ICHABOD CRANE ELEMENTARY SCHOOL,99.6,0,0.4,VALATIE,101401040007,259
WALTER B HOWARD ES,99,0,1,NEW LEBANON,101601040002,202
NEW LEBANON JSHS,97.3,0,2.3,NEW LEBANON,101601040003,220
DARROW SCHOOL ,86.3,0,0,NEW LEBANON,101601996549,
MOUNTAIN ROAD SCHOOL,48.6,0,34.3,NEW LEBANON,101601998246,
CINCINNATUS ELEMENTARY SCHOOL,98.1,0.3,0.3,CINCINNATUS,110101040001,269
CINCINNATUS JSHS,98,0,0.8,CINCINNATUS,110101040002,152
FRANKLYN S BARRY ELEM SCHOOL,99,0,0,CORTLAND,110200010003,380
VIRGIL ES,94.5,0.7,3.5,CORTLAND,110200010004,145
ALTON B PARKER SCHOOL,98.1,0,1.6,CORTLAND,110200010008,319
RANDALL SCHOOL,98.7,0,1.3,CORTLAND,110200010009,314
F E SMITH SCHOOL,99.3,0,0.4,CORTLAND,110200010010,279
CORTLAND JSHS,99.8,0,0.2,CORTLAND,110200010011,1167
ST MARYS SCHOOL,98.8,0.6,0,CORTLAND,110200185503,
CORTLAND CHRISTIAN ACADEMY,94.1,0.8,5,CORTLAND,110200808583,
VICTORY CHRISTIAN ACADEMY,62.5,0,37.5,CORTLAND,110200809373,
MCGRAW ES,97.9,0.4,0.4,MCGRAW,110304040001,241
MCGRAW HS,96.7,0,0.7,MCGRAW,110304040002,277
HOMER SHS,99.9,0,0.1,HOMER,110701060001,689
HOMER ES,99.2,0,0.8,HOMER,110701060002,376
HOMER INTERMEDIATE SCHOOL,98.8,0.2,0.5,HOMER,110701060003,417
HARTNETT ES,100,0,0,TRUXTON,110701060005,98
HOMER JHS,99.2,0.2,0.6,HOMER,110701060006,475
MARATHON HS,99.7,0,0,MARATHON,110901040001,345
WILLIAM APPLEBY ES,100,0,0,MARATHON,110901040002,391
LONG VIEW AMISH SCHOOL,0,0,0,MARATHON,110901656091,
JENNINGS CREEK AMISH SCHOOL,0,0,0,MARATHON,110901656092,
JENNINGS CREEK AMISH SCHOOL 2,0,0,0,MARATHON,110901656093,
MARATHON CHRISTIAN ACADEMY,93.8,0,0,MARATHON,110901857870,
ANDES CENTRAL SCHOOL,94,0,3,ANDES,120102040001,115
DOWNSVILLE CENTRAL SCHOOL,99.6,0,0.4,DOWNSVILLE,120301040001,282
CHARLOTTE VALLEY SCHOOL,100,0,0,DAVENPORT,120401040001,394
DELAWARE ACADEMY ES,97,0,2.2,DELHI,120501040001,363
DELAWARE ACADEMY JSHS,97.6,0.3,2.1,DELHI,120501040002,375
LOTUS SCHOOL,100,0,0,DELHI,120501999934,
FRANKLIN CENTRAL SCHOOL,97.8,0,0,FRANKLIN,120701040001,279
HANCOCK ES,98.3,0,0,HANCOCK,120906040001,128
HANCOCK JSHS,99.2,0.8,0,HANCOCK,120906040002,251
FAMILY FOUNDATION SCHOOL,100,0,0,HANCOCK,120906999098,
MARGARETVILLE CENTRAL SCHOOL,96.6,0,0.3,MARGARETVILLE,121401040001,358
ROXBURY CENTRAL SCHOOL,98.5,0.3,1.2,ROXBURY,121502040001,353
SIDNEY ES,97.8,0.2,0.9,SIDNEY,121601060002,584
SIDNEY MS,99.4,0,0.7,SIDNEY,121601060005,160
SIDNEY HS,100,0,0,SIDNEY,121601060006,334
STAMFORD CENTRAL SCHOOL,97.1,0.3,0.9,STAMFORD,121701040001,352
SOUTH KORTRIGHT CENTRAL SCHOOL,97.8,0.3,1.4,SOUTH KORTRIGHT,121702040001,379
S.H.J. YOUTH LEADERSHIP ACADEMY,92,0,0,SOUTH KORTRIGHT,121702979407,
TOWNSEND ES,98.9,0.9,0.2,WALTON,121901040001,503
WALTON HS,99.7,0.4,0,WALTON,121901040002,268
WALTON MS,98.3,0.4,0.8,WALTON,121901040003,233
J V FORRESTAL ES,96.3,0,1.1,BEACON,130200010001,289
SOUTH AVE SCHOOL,99.1,0,0.3,BEACON,130200010002,375
GLENHAM SCHOOL,97.7,0.7,0.2,FISHKILL,130200010003,473
ROMBOUT SCHOOL,98.6,0.4,0.4,BEACON,130200010004,691
BEACON HS,97.5,0.5,0.8,BEACON,130200010005,972
SARGENT SCHOOL,98,0,0.6,BEACON,130200010006,377
NEW COVENANT LEARNING CENTER,78.8,0,0,BEACON,130200805048,
OASIS CHRISTIAN SCHOOL,100,0,0,BEACON,130200808491,
ALPA & OMEGA SCHOOL,100,0,0,BEACON,130200809895,
WINGDALE ES,98.5,0,0,WINGDALE,130502020001,336
DOVER ES,99.4,0,0,DOVER PLAINS,130502020002,323
DOVER HS,100,0,0,DOVER PLAINS,130502020003,451
DOVER MS,100,0,0,DOVER PLAINS,130502020004,331
NETHERWOOD SCHOOL,97.4,0.6,2,HYDE PARK,130801060002,349
RALPH R SMITH SCHOOL,99.4,0,0,HYDE PARK,130801060003,343
VIOLET AVE SCHOOL,99.7,0.3,0,POUGHKEEPSIE,130801060005,351
HAVILAND MIDDLE SCHOOL,99.4,0.1,0.5,HYDE PARK,130801060006,868
F D ROOSEVELT SHS,91.7,0,0.3,HYDE PARK,130801060007,1275
NORTH PARK ES,99.3,0,0.2,HYDE PARK,130801060008,491
ST PETER SCHOOL,99,0,1,POUGHKEEPSIE,130801145067,
REGINA COELI SCHOOL,99.2,0,0.8,HYDE PARK,130801145068,
MILLENNIAL KINGDOM FAMILY SCHOOL,100,0,0,HYDE PARK,130801808737,
"KINDERHAUS MONTESSORI OF HYDE PARK, INC",80,0,0,HYDE PARK,130801995272,
ANDERSON CENTER FOR AUTISM,100,0,0,STAATSBURG,130801996542,
ABILITIES FIRST,97.4,1.3,1.3,POUGHKEEPSIE,130801997760,
WEBUTUCK JR/SR HIGH,97.1,0.8,0.4,AMENIA,131101040004,239
WEBUTUCK ELEMENTARY SCHOOL,92.9,0,2.8,AMENIA,131101040006,284
EUGENE BROOKS INTERMEDIATE SCHOOL,100,0,0,AMENIA,131101040007,263
MILLBROOK SCHOOL,92.2,0.4,1.1,MILLBROOK,131101996465,
MAPLEBROOK SCHOOL,82.3,0,0,AMENIA,131101996574,
THE KILDONAN SCHOOL,100,0,0,AMENIA,131101998511,
PAWLING ES,98.4,0,0.9,PAWLING,131201040001,440
PAWLING HS,97.7,0,0.7,PAWLING,131201040002,422
PAWLING MS,98.7,0.5,0.8,PAWLING,131201040003,389
TRINITY PAWLING SCHOOL,88.9,0,0,PAWLING,131201516740,
MIZZENTOP DAY SCHOOL,96.1,0,3.9,PAWLING,131201999655,
SEYMOUR SMITH ES,98.6,0,1.4,PINE PLAINS,131301040001,218
STISSING SHS,99,0,1,PINE PLAINS,131301040002,308
COLD SPRING ES,98.5,0,1,STANDFORDVILLE,131301040003,200
STISSING MOUNTAIN MIDDLE SCHOOL,98.8,0,1.2,PINE PLAINS,131301040004,252
WARRING MAGNET ACAD OF SCITTECH,99.7,0,0.3,POUGHKEEPSIE,131500010001,319
GOV GEORGE CLINTON SCHOOL,99.7,0,0,POUGHKEEPSIE,131500010003,380
G W KRIEGER SCHOOL,99.3,0,0.5,POUGHKEEPSIE,131500010006,592
MORSE YOUNG CHILD MAGNET SCHOOL,98.1,0,0,POUGHKEEPSIE,131500010009,508
POUGHKEEPSIE HS,98.9,0.1,0.3,POUGHKEEPSIE,131500010010,1145
POUGHKEEPSIE MS,98.7,0.1,0.2,POUGHKEEPSIE,131500010011,956
EARLY LEARNING CENTER AT SMITH SCHOOL,98.5,0,0.6,POUGHKEEPSIE,131500010016,
POUGHKEEPSIE 7TH DAY ADVENTIST ELEMENTARY,80,0,0,POUGHKEEPSIE,131500445851,
TABERNACLE CHRISTIAN ACADEMY,90.6,0,2.8,POUGHKEEPSIE,131500858427,
WIMPFHEIMER NURSERY SCHOOL,75,0,0,POUGHKEEPSIE,131500995721,
THE RIDGE SCHOOL,85.7,0,14.3,HYDE PARK,131500999463,
ARTHUR S. MAY ELEMENTARY SCHOOL,99.3,0,0.7,POUGHKEEPSIE,131601060001,453
BEEKMAN SCHOOL,99.3,0.2,0.4,POUGHQUAG,131601060002,559
OVERLOOK PRIMARY SCHOOL,99.2,0,0.6,POUGHKEEPSIE,131601060004,352
TRAVER ROAD PRIMARY SCHOOL,98.8,0,0.3,PLEASANT VALLEY,131601060005,313
ARLINGTON MS,99.4,0,0.4,POUGHKEEPSIE,131601060007,516
ARLINGTON HS,99.1,0.5,0.3,LAGRANGEVILLE,131601060008,3313
JOSEPH D'AQUANNI WEST RD INTERMEDIATE SCHOOL,99.4,0.3,0.3,PLEASANT VALLEY,131601060010,330
NOXON ROAD ES,97.8,0,0.3,POUGHKEEPSIE,131601060011,399
LAGRANGE MS,99.4,0.1,0.5,LAGRANGEVILLE,131601060012,776
TITUSVILLE INTERMEDIATE,99.3,0.2,0.5,POUGHKEEPSIE,131601060013,415
VAIL FARM ELEMENTARY SCHOOL,99,0.3,0.7,LAGRANGEVILLE,131601060014,720
UNION VALE MIDDLE SCHOOL,98.1,0,0.7,LAGRANGEVILLE,131601060015,895
ST MARTIN DE PORRES SCHOOL,99,0.5,0.5,POUGHKEEPSIE,131601145055,
HOLY TRINITY SCHOOL,94.8,2.8,0,POUGHKEEPSIE,131601145060,
OUR LADY OF LOURDES HS,99.4,0.2,0.5,POUGHKEEPSIE,131601145065,
POUGHKEEPSIE DAY. SCHOOL,94.9,0.4,2.9,POUGHKEEPSIE,131601997124,
HAWK MEADOW MONTESSORI SCHOOL,100,0,0,POUGHKEEPSIE,131601999527,
HAGAN SCHOOL,98.7,0,0.3,POUGHKEEPSIE,131602020001,309
NASSAU SCHOOL,95.1,0.3,2,POUGHKEEPSIE,131602020003,298
ORVILLE A TODD MS,98.3,0,1.7,POUGHKEEPSIE,131602020004,359
SPACKENKILL HS,99.2,0,0.8,POUGHKEEPSIE,131602020005,535
OAKWOOD FRIENDS SCHOOL,92.1,4.3,0,POUGHKEEPSIE,131602606741,
RED HOOK SHS,97.1,0.4,2.3,RED HOOK,131701060002,670
LINDEN AVENUE MIDDLE SCHOOL,97.7,0.2,2.1,RED HOOK,131701060004,474
MILL ROAD  INTERMEDIATE GRADES,97.5,0.2,2.3,RED HOOK,131701060006,445
MILL ROAD  PRIMARY GRADES,93.2,0.3,3.2,RED HOOK,131701060008,372
RED HOOK RESIDENTIAL CENTER,100,0,0,RED HOOK,131701978226,
DEVEREUX FOUNDATION,94.9,5.1,0,RED HOOK,131701999086,
DEVEREUX FOUNDATION,100,0,0,RED HOOK,131701999087,
RHINEBECK SHS,98.1,0,1.9,RHINEBECK,131801040001,370
CHANCELLOR LIVINGSTON ES,94.8,0,4.7,RHINEBECK,131801040002,442
BULKELEY SCHOOL,96.1,0.7,2.8,RHINEBECK,131801040003,284
ASTOR SERVICES FOR CHILDREN & FAMILIES,94.7,0,0,RHINEBECK,131801998687,
BRINCKERHOFF ES,97.5,0.4,1.9,FISHKILL,132101060001,533
FISHKILL ES,98.8,0.6,0.6,FISHKILL,132101060002,517
FISHKILL PLAINS ES,98.6,0.2,1,WAPPINGERS FALLS,132101060003,576
GAYHEAD ES,99,0,0.9,HOPEWELL JCT,132101060004,958
JAMES S EVANS ES,98.4,0.8,0.5,WAPPINGERS FALLS,132101060005,379
KINRY ROAD ES,99.2,0.3,0.6,POUGHKEEPSIE,132101060006,353
VASSAR ROAD ES,96,0.6,2.2,POUGHKEEPSIE,132101060007,325
SHEAFE ROAD ES,99.8,0.2,0,WAPPINGERS FALLS,132101060008,527
VAN WYCK JHS,99.1,0.2,0.7,WAPPINGERS FALLS,132101060009,1520
WAPPINGERS FALLS JHS,99.5,0,0.2,WAPPINGERS FALLS,132101060010,834
ROY C KETCHAM SHS,99.5,0.1,0.2,WAPPINGERS FALLS,132101060011,1897
OAK GROVE ES,99.7,0,0.3,POUGHKEEPSIE,132101060012,371
MYERS CORNERS ROAD SCHOOL,99.9,0,0,WAPPINGERS FALLS,132101060013,676
JOHN JAY SHS,99.2,0.1,0.5,HOPEWELL JCT,132101060015,2096
ORCHARD VIEW ALTERNATIVE HIGH SCHOOL,100,0,0,WAPPINGERS FALLS,132101060016,72
ST DENISST. COLUMBA,96.6,0.3,0,HOPEWELL JUNCTION,132101145054,
ST MARY SCHOOL,100,0,0,WAPPINGERS FALLS,132101145061,
ST MARY SCHOOL,98.7,0.7,0,FISHKILL,132101145062,
FAITH CHRISTIAN ACADEMY,90.2,0.9,5.1,POUGHKEEPSIE,132101808641,
RANDOLPH SCHOOL (THE),82.1,0,15.4,WAPPINGERS FALLS,132101997683,
MILLBROOK MIDDLE SCHOOL,98,0,2,MILLBROOK,132201040001,248
ALDEN PLACE ES,99.1,0,0.9,MILLBROOK,132201040002,231
ELM DRIVE ES,97.5,0,2,MILLBROOK,132201040003,197
MILLBROOK HIGH SCHOOL,98.9,0,0.8,MILBROOK,132201040005,372
UPTON LAKE CHRISTIAN SCHOOL,84.8,0,1.5,CLINTON CORNERS,132201808016,
DUTCHESS DAY SCHOOL (THE),97.3,0,2.7,MILLBROOK,132201996576,
CARDINAL HAYES SCHOOL FOR CHILDREN,98,0,0,MILLBROOK,132201998894,
DUTCHESS BOCES SPECIAL EDUCATION,95.8,0,0,POUGHKEEPSIE,139000000000,
DUTCHESS BOCES BETA ALTERNATIVE EDUCATION,100,0,0,POUGHKEEPSIE,139000000001,
ALDEN PRIMARY AT TOWNLINE,98.5,0.2,1.3,ALDEN,140101060003,472
ALDEN MS,98.5,0.6,0.2,ALDEN,140101060005,670
ALDEN SHS,98.4,0.2,1.1,ALDEN,140101060006,575
ST JOHN THE BAPTIST SCHOOL,96.5,0,2.6,ALDEN,140101136379,
AMHERST MS,99.3,0,0.2,AMHERST,140201060001,687
AMHERST CENTRAL HS,99.7,0.1,0,AMHERST,140201060002,779
SMALLWOOD DRIVE ELEM SCHOOL,99,0,0.5,AMHERST,140201060005,737
WINDERMERE BLVD SCHOOL,98.5,0,0.6,AMHERST,140201060006,742
BUFFALO ACADSACRED HEART,99.6,0,0.4,AMHERST,140201136377,
ST BENEDICTS SCHOOL,100,0,0,AMHERST,140201136411,
CHRIST THE KING SCHOOL,98.5,0,1,SNYDER,140201136433,
KADIMAH SCHOOL,93.3,0,4.4,BUFFALO,140201205429,
PARK SCHOOL OF BUFFALO,96.7,0.4,1.9,BUFFALO,140201997077,
MILL MS,99.4,0.1,0.3,WILLIAMSVILLE,140203060001,899
DODGE ES,99.3,0,0.2,EAST AMHERST,140203060002,550
MAPLE ES,99.1,0,0.6,WILLIAMSVILLE,140203060003,634
WILLIAMSVILLE SOUTH HS,98.8,0.3,0.3,WILLIAMSVILLE,140203060004,959
HEIM ES,99.7,0,0.3,WILLIAMSVILLE,140203060005,688
FOREST ES,99.4,0,0.4,WILLIAMSVILLE,140203060007,537
MAPLE WEST ES,99.8,0,0,WILLIAMSVILLE,140203060008,646
HEIM MS,99.5,0,0.5,WILLIAMSVILLE,140203060009,663
WILLIAMSVILLE NORTH HS,99.4,0.3,0.2,WILLIAMSVILLE,140203060010,1285
COUNTRY PARKWAY ES,99.5,0,0,WILLIAMSVILLE,140203060011,570
CASEY MS,99.6,0.1,0.3,EAST AMHERST,140203060012,740
WILLIAMSVILLE EAST H S,99.4,0.1,0.3,EAST AMHERST,140203060013,1078
TRANSIT MS,99,0,0.7,EAST AMHERST,140203060015,1013
ST MARY'S SCHOOL,99.4,0,0,STORMVILLE,140203136252,
ST GREGORY THE GREAT SCHOOL,99.8,0,0.2,WILLIAMSVILLE,140203136273,
SS PETER & PAUL SCHOOL,100,0,0,WILLIAMSVILLE,140203136333,
JEWISH HERITAGE DAY SCHOOL,98.9,0,0,AMHERST,140203229522,
CHRISTIAN CENTRAL ACADEMY,94.7,0.5,4.5,WILLIAMSVILLE,140203806578,
AMHERST CHRISTIAN ACADEMY,91.7,0,8.3,AMHERST,140203808420,
GATEWAYLONGVIEW LYNDE SCHOOL,99.3,0,0,WILLIAMSVILLE,140203997682,
GATEWAYLONGVIEW THERAPEUTIC PRESCHOOL,100,0,0,BOWMANSVILLE,140203997684,
CHC LEARNING CENTER FOR HANICAPPED CHILDREN,74.4,25.6,0,WILLIAMSVILLE,140203998069,
SUMMIT EDUCATIONAL RESOURCES,86.3,6.8,4.7,GETZVILLE,140203998223,
GLENDALE ES,98.9,0,0.6,TONAWANDA,140207060002,358
MAPLEMERE ES,99.5,0,0.5,AMHERST,140207060003,381
SWEET HOME MIDDLE SCHOOL,99.2,0.1,0.5,AMHERST,140207060005,791
SWEET HOME SHS,99.3,0.1,0.3,AMHERST,140207060006,1072
WILLOW RIDGE ES,98.8,0,0.3,AMHERST,140207060007,330
HERITAGE HEIGHTS ES,98.5,0,0.3,AMHERST,140207060008,329
ST LEOS SCHOOL,100,0,0,AMHERST,140207136239,
ST CHRISTOPHERS SCHOOL,97.5,0.5,1,TONAWANDA,140207136286,
PARKDALE ES,97.5,0.2,2,EAST AURORA,140301030001,607
EAST AURORA MS,97.7,0.2,2,EAST AURORA,140301030004,596
EAST AURORA SHS,95.9,0.5,3.6,EAST AURORA,140301030005,615
IMMACULATE CONCEPTION SCHOOL,96.8,0,2.7,EAST AURORA,140301136236,
GOW SCHOOL (THE),96,0,0.7,SOUTH WALES,140301997258,
MANDALA SCHOOL,20,0,20,EAST AURORA,140301998002,
AURORA WALDORF SCHOOL,53.1,0,32.7,WEST FALLS,140301999928,
P S 67 DISCOVERY SCHOOL,99.1,0.2,0.7,BUFFALO,140600010001,605
P S  3 D'YOUVILLE PORTER CAMPUS,98.2,0,0,BUFFALO,140600010003,693
P S 6 BUFFALO ELEMENTARY SCHOOL OF TECHNOLOGY,95.8,0,0,BUFFALO,140600010006,592
P S 17 EARLY CHILDHOOD CENTER,98.6,0,0.3,BUFFALO,140600010017,437
P S 18 SCHOOL OF ACADEMIC EXCELLENCE,94.7,0,0,BUFFALO,140600010018,512
P S 19 NATIVE AMERICAN MAGNET SCHOOL,96.7,0,0,BUFFALO,140600010019,538
P S 27 HILLARY PARK ACADEMY,99.4,0,0,BUFFALO,140600010027,668
P S 31 HARIET ROSS TUBMAN SCHOOL,99.8,0,0,BUFFALO,140600010031,439
P S 33 BILINGUAL CENTER,99.6,0,0,BUFFALO,140600010033,488
P S 37 FUTURES ACADEMY,96,0,0,BUFFALO,140600010037,518
P S 39 DR M L KING JR COMMUNITY SCHOOL,100,0,0,BUFFALO,140600010039,636
P S 43 LOVEJOY DISCOVERY SCHOOL,99.3,0,0,BUFFALO,140600010043,627
