BROOKLYN HEIGHTS MONTESSORI SCHOOL,BROOKLYN,92.6,,,,,,3.31501E+11
BROOKLYN HIGH SCHOOL FOR LAW AND TECHNOLOGY,BROOKLYN,98.6,554,http://data.schoolbook.org/school/804-brooklyn-high-school-for-law-and-technology,16K498,,,
BROOKLYN HIGH SCHOOL FOR LEADERSHIP AND COMMUNITY SERVICE,BROOKLYN,98.7,77,http://data.schoolbook.org/school/696-brooklyn-high-school-for-leadership-and-community-service,13K616,,,
BROOKLYN HIGH SCHOOL OF THE ARTS,BROOKLYN,99.3,826,http://data.schoolbook.org/school/781-brooklyn-high-school-of-the-arts,15K656,,,
BROOKLYN INSTITUTE FOR LIBERAL ARTS,BROOKLYN,94.9,257,http://data.schoolbook.org/school/4183-brooklyn-institute-for-liberal-arts,17K745,,,
BROOKLYN INTERNATIONAL HIGH SCHOOL,BROOKLYN,89.4,263,http://data.schoolbook.org/school/683-brooklyn-international-high-school,13K439,28,,
BROOKLYN JESUIT PREP,BROOKLYN,100,,,,,,3.317E+11
BROOKLYN LAB SCHOOL,BROOKLYN,95.7,281,http://data.schoolbook.org/school/936-brooklyn-lab-school,19K639,,,
BROOKLYN LANDMARK ELEMENTARY SCHOOL,BROOKLYN,98.9,180,http://data.schoolbook.org/school/4262-brooklyn-landmark-elementary-school,23K599,,,
BROOKLYN PREPARATORY HIGH SCHOOL,BROOKLYN,100,441,http://data.schoolbook.org/school/732-brooklyn-preparatory-high-school,14K488,,,
BROOKLYN S D A ELEM SCHOOL,BROOKLYN,98.1,,,,,,3.32E+11
BROOKLYN SCHOOL FOR GLOBAL STUDIES,BROOKLYN,100,228,http://data.schoolbook.org/school/768-brooklyn-school-for-global-studies,15K429,,,
BROOKLYN SCHOOL FOR MUSIC & THEATRE,BROOKLYN,98.4,366,http://data.schoolbook.org/school/855-brooklyn-school-for-music-theatre,17K548,,,
BROOKLYN SCHOOL OF INQUIRY,BROOKLYN,97,437,http://data.schoolbook.org/school/983-brooklyn-school-of-inquiry,20K686,,,
BROOKLYN SCIENCE AND ENGINEERING ACADEMY,BROOKLYN,100,79,http://data.schoolbook.org/school/4251-brooklyn-science-and-engineering-academy,18K763,,,
BROOKLYN SECONDARY SCHOOL FOR COLLABORATIVE STUDIES,BROOKLYN,97.9,657,http://data.schoolbook.org/school/772-brooklyn-secondary-school-for-collaborative-studies,15K448,11,,
BROOKLYN STUDIO SECONDARY SCHOOL,BROOKLYN,98.8,846,http://data.schoolbook.org/school/1024-brooklyn-studio-secondary-school,21K690,,,
BROOKLYN TECHNICAL HIGH SCHOOL,BROOKLYN,99.8,5378,http://data.schoolbook.org/school/682-brooklyn-technical-high-school,13K430,,11,
BROOKLYN THEATRE ARTS HIGH SCHOOL,BROOKLYN,99.7,356,http://data.schoolbook.org/school/882-brooklyn-theatre-arts-high-school,18K567,,,
BROOKLYN URBAN GARDEN CHARTER,BROOKLYN,92.5,,,,,,3.31501E+11
BROOKLYN WALDORF SCHOOL,BROOKLYN,71.4,,,,,,3.31301E+11
BROWNING SCHOOL (THE),MANHATTAN,99.3,,,,,,3.10201E+11
BROWNSVILLE ACADEMY HIGH SCHOOL,BROOKLYN,100,66,http://data.schoolbook.org/school/856-brownsville-academy-high-school,17K568,,,
BROWNSVILLE COLLABORATIVE MIDDLE SCHOOL,BROOKLYN,97.3,146,http://data.schoolbook.org/school/4185-brownsville-collaborative-middle-school,23K363,,,
BUCKLEY SCHOOL,MANHATTAN,99.2,,,,,,3.10201E+11
BUILDING BLOCKS MONTESSORI,STATEN ISLAND,97.7,,,,,,3.53101E+11
BUSHWICK COMMUNITY HIGH SCHOOL,BROOKLYN,100,47,http://data.schoolbook.org/school/1497-bushwick-community-high-school,32K564,,,
BUSHWICK LEADERS HIGH SCHOOL FOR ACADEMIC EXCELLENCE,BROOKLYN,98.3,286,http://data.schoolbook.org/school/1496-bushwick-leaders-high-school-for-academic-excellence,32K556,,,
BUSHWICK SCHOOL FOR SOCIAL JUSTICE,BROOKLYN,92.8,335,http://data.schoolbook.org/school/1493-bushwick-school-for-social-justice,32K549,17,,
BUSINESS OF SPORTS SCHOOL,MANHATTAN,99.5,406,http://data.schoolbook.org/school/85-business-of-sports-school,02M393,,,
BUSINESS TECHNOLOGY EARLY COLLEGE HIGH SCHOOL (P-TECH),QUEENS,98.2,109,http://data.schoolbook.org/school/4271-business-technology-early-college-high-school-ptech,26Q315,,,
"BUSINESS, COMPUTER APPLICATIONS & ENTREPRENEURSHIP HIGH SCHOOL",QUEENS,98.5,66,http://data.schoolbook.org/school/1361-business-computer-applications-entrepreneurship-high-school,29Q496,,,
CAEDMON SCHOOL (THE),MANHATTAN,100,,,,,,3.10201E+11
CALHOUN SCHOOL (THE),MANHATTAN,98.5,,,,,,3.10301E+11
CAMBRIA CENTER FOR GIFTED CHILD,QUEENS,93.4,,,,,,3.42901E+11
CAMBRIA HEIGHTS ACADEMY,QUEENS,96.2,346,http://data.schoolbook.org/school/1357-cambria-heights-academy,29Q326,,,
CAMBRIA SCHOOL OF EXCELLENCE,QUEENS,89.4,,,,,,3.42901E+11
CARDINAL HAYES H S,BRONX,97.6,,,,,,3.207E+11
CARDINAL SPELLMAN H S,BRONX,99.5,,,,,,3.211E+11
CASCADES HIGH SCHOOL,MANHATTAN,100,95,http://data.schoolbook.org/school/29-cascades-high-school,01M650,,,
CASTLE BRIDGE SCHOOL,MANHATTAN,90.1,151,http://data.schoolbook.org/school/4165-castle-bridge-school,06M513,14,,
CATHEDRAL H S,MANHATTAN,97.2,,,,,,3.102E+11
CATHEDRAL PREPARATORY SEMINARY,QUEENS,98.5,,,,,,3.424E+11
CATHEDRAL SCHOOL,MANHATTAN,96.2,,,,,,3.10301E+11
CATHEDRAL SCHOOL,BROOKLYN,100,,,,,,3.31701E+11
CATHEDRAL SCHOOL (THE),MANHATTAN,100,,,,,,3.10201E+11
CATHERINE & COUNT BASIE MIDDLE SCHOOL 72,QUEENS,98.8,758,http://data.schoolbook.org/school/1282-catherine-count-basie-middle-school-72,28Q072,,,
CATHERINE LABOURE SP. ED. PROGRAM,BROOKLYN,100,,,,,,3.32E+11
CENTRAL PARK EAST HIGH SCHOOL,MANHATTAN,98.9,449,http://data.schoolbook.org/school/216-central-park-east-high-school,04M555,,,
CENTRAL PARK EAST I,MANHATTAN,95.8,191,http://data.schoolbook.org/school/215-central-park-east-i,04M497,,,
CENTRAL PARK EAST II,MANHATTAN,89,281,http://data.schoolbook.org/school/221-central-park-east-ii,04M964,22,,
CHABAD LUBAVITCH OF STATEN ISLAND,STATEN ISLAND,100,,,,,,3.531E+11
CHANNEL VIEW SCHOOL FOR RESEARCH,QUEENS,98.5,656,http://data.schoolbook.org/school/1256-channel-view-school-for-research,27Q262,,,
CHAPIN SCHOOL (THE),MANHATTAN,99.2,,,,,,3.10201E+11
CHARLES CHURN CHRISTIAN ACADEMY,BROOKLYN,98.7,,,,,,3.31601E+11
CHELSEA CAREER AND TECHNICAL EDUCATION HIGH SCHOOL,MANHATTAN,99.3,409,http://data.schoolbook.org/school/134-chelsea-career-and-technical-education-high-school,02M615,,,
CHILDRENS STOREFRONT SCHOOL,MANHATTAN,100,,,,,,3.10501E+11
CHOIR ACADEMY OF HARLEM,MANHATTAN,100,66,http://data.schoolbook.org/school/248-choir-academy-of-harlem,05M469,,,
CHOIR SCHOOL-ST THOMAS CHURCH,MANHATTAN,93.1,,,,,,3.10201E+11
CHRIST LUTHERAN SCHOOL,QUEENS,100,,,,,,3.429E+11
CHRIST THE KING REGIONAL H S,QUEENS,99.5,,,,,,3.424E+11
CHRIST THE KING SCHOOL,BRONX,100,,,,,,3.209E+11
CHRISTIAN HERITAGE ACAD,BROOKLYN,98.1,,,,,,3.32201E+11
CHRISTOPHER AVENUE COMMUNITY SCHOOL,BROOKLYN,94.9,316,http://data.schoolbook.org/school/3493-christopher-avenue-community-school,23K401,16,,
CHURCH OF GOD CHRISTIAN ACADEMY,QUEENS,56.6,,,,,,3.42701E+11
CHURCHILL SCHOOL (THE),MANHATTAN,99.2,,,,,,3.10201E+11
CITY COLLEGE ACADEMY OF THE ARTS,MANHATTAN,99.5,584,http://data.schoolbook.org/school/276-city-college-academy-of-the-arts,06M293,,,
CITY KNOLL MIDDLE SCHOOL,MANHATTAN,93.8,80,http://data.schoolbook.org/school/4220-city-knoll-middle-school,02M933,,,
CITY OF FAITH CHRISTIAN SCHOOL,BRONX,100,,,,,,3.21101E+11
"CITY POLYTECHNIC HIGH SCHOOL OF ENGINEERING, ARCHITECTURE, AND TECHNOLOGY",BROOKLYN,99,395,http://data.schoolbook.org/school/698-city-polytechnic-high-school-of-engineering-architecture-and-technology,13K674,,,
CIVIC LEADERSHIP ACADEMY,QUEENS,97.6,459,http://data.schoolbook.org/school/1126-civic-leadership-academy,24Q293,,,
CLARA BARTON HIGH SCHOOL,BROOKLYN,98.5,1374,http://data.schoolbook.org/school/859-clara-barton-high-school,17K600,,,
CLAREMONT INTERNATIONAL H.S.,BRONX,83,235,http://data.schoolbook.org/school/4172-claremont-international-hs,09X564,40,,
COALITION SCHOOL FOR SOCIAL CHANGE,MANHATTAN,98.3,231,http://data.schoolbook.org/school/212-coalition-school-for-social-change,04M409,,,
COBBLE HILL SCHOOL OF AMERICAN STUDIES,BROOKLYN,98.4,513,http://data.schoolbook.org/school/777-cobble-hill-school-of-american-studies,15K519,,,
"COLLABORATIVE ACADEMY OF SCIENCE, TECHNOLOGY, & LANGUAGE-ARTS EDUCATION",MANHATTAN,99.3,142,http://data.schoolbook.org/school/18-collaborative-academy-of-science-technology-language-arts-education,01M345,,,
COLLABORATIVE ARTS MIDDLE SCHOOL,QUEENS,97.3,447,http://data.schoolbook.org/school/3498-collaborative-arts-middle-school,29Q355,11,,
COLLEGIATE INSTITUTE FOR MATH AND SCIENCE,BRONX,98,664,http://data.schoolbook.org/school/583-collegiate-institute-for-math-and-science,11X288,,,
COLLEGIATE SCHOOL,MANHATTAN,100,,,,,,3.10301E+11
COLUMBIA GRAMMAR & PREP SCH,MANHATTAN,99.8,,,,,,3.10301E+11
COLUMBIA SECONDARY SCHOOL,MANHATTAN,96.5,648,http://data.schoolbook.org/school/244-columbia-secondary-school,05M362,13,,
COMMUNITY ACTION SCHOOL - M.S. 258,MANHATTAN,99.6,256,http://data.schoolbook.org/school/164-community-action-school-ms-258,03M258,,,
COMMUNITY HEALTH ACADEMY OF THE HEIGHTS,MANHATTAN,98.6,589,http://data.schoolbook.org/school/286-community-health-academy-of-the-heights,06M346,,,
COMMUNITY SCHOOL FOR SOCIAL JUSTICE,BRONX,96.9,288,http://data.schoolbook.org/school/329-community-school-for-social-justice,07X427,,,
COMMUNITY VOICES MIDDLE SCHOOL,QUEENS,93.2,438,http://data.schoolbook.org/school/3499-community-voices-middle-school,29Q356,17,,
COMPREHENSIVE MODEL SCHOOL PROJECT M.S. 327,BRONX,95.5,626,http://data.schoolbook.org/school/444-comprehensive-model-school-project-ms-327,09X327,23,,
CONCORD HIGH SCHOOL,STATEN ISLAND,100,88,http://data.schoolbook.org/school/1468-concord-high-school,31R470,,,
CONCOURSE VILLAGE ELEMENTARY SCHOOL,BRONX,98.2,271,http://data.schoolbook.org/school/4227-concourse-village-elementary-school,07X359,,,
CONG DARKEI TSHIVO OF DINOV,BROOKLYN,31.6,,,,,,3.314E+11
CONGREGATION AHAVAS SHULEM DNA TIFERES BNOS,BROOKLYN,100,,,,,,3.314E+11
CONGREGATION BNOS YAAKOV,BROOKLYN,100,,,,,,3.32E+11
CONGREGATION DARKEI AVOS SANZ,BROOKLYN,93.3,,,,,,3.332E+11
CONGREGATION DERECH EMUNAH VIENER,BROOKLYN,100,,,,,,3.322E+11
CONGREGATION MACHNA SHALVA (BOYS & GIRLS DIVISION),BROOKLYN,91,,,,,,3.32E+11
CONGREGATION OHR MENACHEM,BROOKLYN,65.7,,,,,,3.317E+11
CONGREGATION OHR SHRAGA D VERETZKY,BROOKLYN,100,,,,,,3.321E+11
CONNELLY CTR EDUCATION-HOLY CHILD-MS,MANHATTAN,98.7,,,,,,3.101E+11
CONSELYEA PREPARATORY SCHOOL,BROOKLYN,100,497,http://data.schoolbook.org/school/735-conselyea-preparatory-school,14K577,,,
CONVENT-SACRED HEART SCH,MANHATTAN,99.9,,,,,,3.102E+11
COOKE CTR SCHOOL,MANHATTAN,89.7,,,,,,3.10201E+11
CORLEARS SCHOOL,MANHATTAN,86.7,,,,,,3.10201E+11
CORNERSTONE ACADEMY FOR SOCIAL ACTION,BRONX,94.6,423,http://data.schoolbook.org/school/574-cornerstone-academy-for-social-action,11X189,11,,
CORNERSTONE ACADEMY FOR SOCIAL ACTION MIDDLE SCHOOL (CASA),BRONX,87.9,247,http://data.schoolbook.org/school/593-cornerstone-academy-for-social-action-middle-school-casa,11X462,20,,
CORONA ARTS AND SCIENCES ACADEMY,QUEENS,100,207,http://data.schoolbook.org/school/4267-corona-arts-and-sciences-academy,24Q311,,,
CORPUS CHRISTI SCHOOL,MANHATTAN,92.4,,,,,,3.103E+11
CORTELYOU EARLY CHILDHOOD CENTER,BROOKLYN,100,,,,,,3.32201E+11
CRESTON ACADEMY,BRONX,92.2,474,http://data.schoolbook.org/school/537-creston-academy,10X447,33,,
CRISTO REY BROOKLYN HIGH SCHOOL,BROOKLYN,83.4,,,,,,3.332E+11
CRISTO REY HIGH SCHOOL,MANHATTAN,99.2,,,,,,3.103E+11
CROTONA ACADEMY HIGH SCHOOL,BRONX,95.9,49,http://data.schoolbook.org/school/322-crotona-academy-high-school,07X321,,,
CROTONA INTERNATIONAL HIGH SCHOOL,BRONX,73.2,246,http://data.schoolbook.org/school/3479-crotona-international-high-school,10X524,64,,
CROWN HEIGHTS YESHIVA,BROOKLYN,91.8,,,,,,3.322E+11
CSI HIGH SCHOOL FOR INTERNATIONAL STUDIES,STATEN ISLAND,99.8,509,http://data.schoolbook.org/school/1441-csi-high-school-for-international-studies,31R047,,,
CULTURAL ACADEMY FOR THE ARTS AND SCIENCES,BROOKLYN,91.6,308,http://data.schoolbook.org/school/891-cultural-academy-for-the-arts-and-sciences,18K629,22,,
CURTIS HIGH SCHOOL,STATEN ISLAND,98.9,2264,http://data.schoolbook.org/school/1465-curtis-high-school,31R450,16,,
CYNTHIA JENKINS SCHOOL,QUEENS,99.3,559,http://data.schoolbook.org/school/1325-cynthia-jenkins-school,29Q037,,,
CYPRESS HILLS COLLEGIATE PREPARATORY SCHOOL,BROOKLYN,97.4,268,http://data.schoolbook.org/school/937-cypress-hills-collegiate-preparatory-school,19K659,,,
DALTON SCHOOL (THE),MANHATTAN,99.5,,,,,,3.10201E+11
DARCHAI MENACHEM SCHOOL FOR BOYS,BROOKLYN,76.8,,,,,,3.317E+11
DARKEI CHAIM,BROOKLYN,95.1,,,,,,3.32E+11
DE LA SALLE ACADEMY,MANHATTAN,100,,,,,,3.10301E+11
DEWITT CLINTON HIGH SCHOOL,BRONX,96,1686,http://data.schoolbook.org/school/534-dewitt-clinton-high-school,10X440,66,,
DIMITRIOS & GEORGIA KALOIDIS PAROCHIAL SCHOOL,BROOKLYN,100,,,,,,3.32001E+11
DISCOVERY HIGH SCHOOL,BRONX,96.4,447,http://data.schoolbook.org/school/542-discovery-high-school,10X549,,,
DIVINE MERCY CATHOLIC ACADEMY,QUEENS,100,,,,,,3.427E+11
DIVINE WISDOM CATHOLIC ACADEMY,QUEENS,98.4,,,,,,3.426E+11
DOMINICAN ACADEMY,MANHATTAN,99.5,,,,,,3.102E+11
DOS PUENTES ELEMENTARY SCHOOL,MANHATTAN,98.5,131,http://data.schoolbook.org/school/4223-dos-puentes-elementary-school,06M103,,,
DR. JACQUELINE PEEK-DAVIS SCHOOL,BROOKLYN,97.2,215,http://data.schoolbook.org/school/814-ps-012,17K012,,,
DR. SUSAN S. MCKINNEY SECONDARY SCHOOL OF THE ARTS,BROOKLYN,98.5,396,http://data.schoolbook.org/school/669-dr-susan-s-mckinney-secondary-school-of-the-arts,13K265,,,
DREAMYARD PREPARATORY SCHOOL,BRONX,92.5,308,http://data.schoolbook.org/school/446-dreamyard-preparatory-school,09X329,11,,
DWIGHT SCHOOL,MANHATTAN,96.8,,,,,,3.10301E+11
E.S.M.T.- I.S. 190,BRONX,100,249,http://data.schoolbook.org/school/616-esmt-is-190,12X190,,,
EAGLE ACADEMY FOR YOUNG MEN,BRONX,99.3,575,http://data.schoolbook.org/school/428-eagle-academy-for-young-men,09X231,,,
EAGLE ACADEMY FOR YOUNG MEN II,BROOKLYN,92.3,547,http://data.schoolbook.org/school/1086-eagle-academy-for-young-men-ii,23K644,30,,
EAGLE ACADEMY FOR YOUNG MEN III,QUEENS,85,428,http://data.schoolbook.org/school/1358-eagle-academy-for-young-men-iii,29Q327,59,,
EAGLE ACADEMY FOR YOUNG MEN OF HARLEM,MANHATTAN,96.4,139,http://data.schoolbook.org/school/4221-eagle-academy-for-young-men-of-harlem,05M148,,,
EARTH SCHOOL,MANHATTAN,93.8,321,http://data.schoolbook.org/school/21-earth-school,01M364,,13,
EAST BRONX ACADEMY FOR THE FUTURE,BRONX,97.1,582,http://data.schoolbook.org/school/630-east-bronx-academy-for-the-future,12X271,12,,
EAST BROOKLYN COMMUNITY HIGH SCHOOL,BROOKLYN,97.8,89,http://data.schoolbook.org/school/896-east-brooklyn-community-high-school,18K673,,,
EAST ELMHURST COMMUNITY SCHOOL,QUEENS,97.4,155,http://data.schoolbook.org/school/4286-east-elmhurst-community-school,30Q329,,,
EAST FLATBUSH COMMUNITY RESEARCH SCHOOL,BROOKLYN,94.9,176,http://data.schoolbook.org/school/886-east-flatbush-community-research-school,18K581,,,
EAST FORDHAM ACADEMY FOR THE ARTS,BRONX,97,361,http://data.schoolbook.org/school/538-east-fordham-academy-for-the-arts,10X459,,,
EAST HARLEM SCHOOL AT EXODUS HOUSE,MANHATTAN,96,,,,,,3.10401E+11
EAST MIDWOOD HEBREW DAY SCHOOL,BROOKLYN,91.1,,,,,,3.322E+11
EAST NEW YORK ELEMENTARY SCHOOL OF EXCELLENCE,BROOKLYN,92,585,http://data.schoolbook.org/school/939-east-new-york-elementary-school-of-excellence,19K677,38,,
EAST NEW YORK FAMILY ACADEMY,BROOKLYN,95,462,http://data.schoolbook.org/school/926-east-new-york-family-academy,19K409,17,,
EAST NEW YORK MIDDLE SCHOOL OF EXCELLENCE,BROOKLYN,95,260,http://data.schoolbook.org/school/940-east-new-york-middle-school-of-excellence,19K678,,,
EAST SIDE COMMUNITY SCHOOL,MANHATTAN,89.9,622,http://data.schoolbook.org/school/24-east-side-community-school,01M450,44,11,
"EAST SIDE ELEMENTARY SCHOOL, P.S. 267",MANHATTAN,96.9,318,http://data.schoolbook.org/school/66-ps-267,02M267,,,
EAST SIDE MIDDLE SCHOOL,MANHATTAN,99.6,449,http://data.schoolbook.org/school/48-east-side-middle-school,02M114,,,
EAST-WEST SCHOOL OF INTERNATIONAL STUDIES,QUEENS,98.7,637,http://data.schoolbook.org/school/1175-east-west-school-of-international-studies,25Q281,,,
EBBETS FIELD MIDDLE SCHOOL,BROOKLYN,91.4,243,http://data.schoolbook.org/school/833-ebbets-field-middle-school,17K352,12,,
EBC HIGH SCHOOL FOR PUBLIC SERVICE - BUSHWICK,BROOKLYN,98.3,468,http://data.schoolbook.org/school/1492-ebc-high-school-for-public-servicebushwick,32K545,,,
EBENEZER PREP SCHOOL,BROOKLYN,100,,,,,,3.32201E+11
ECOLE INTERNATIONALE DE NEW YORK,MANHATTAN,87,,,,,,3.10201E+11
EDEN CHRISTIAN ACADEMY,BRONX,100,,,,,,3.20901E+11
EDEN II INST FOR AUTISTIC CHILDREN,STATEN ISLAND,91.9,,,,,,3.53101E+11
EDWARD A. REYNOLDS WEST SIDE HIGH SCHOOL,MANHATTAN,100,115,http://data.schoolbook.org/school/182-edward-a-reynolds-west-side-high-school,03M505,,,
EDWARD R. MURROW HIGH SCHOOL,BROOKLYN,99.4,3701,http://data.schoolbook.org/school/1019-edward-r-murrow-high-school,21K525,,11,
EL PUENTE ACADEMY FOR PEACE AND JUSTICE,BROOKLYN,100,209,http://data.schoolbook.org/school/741-el-puente-academy-for-peace-and-justice,14K685,,,
EL-BER ISLAMIC SCHOOL,QUEENS,100,,,,,,3.43001E+11
ELEANOR ROOSEVELT HIGH SCHOOL,MANHATTAN,97.4,534,http://data.schoolbook.org/school/96-eleanor-roosevelt-high-school,02M416,,,
"ELEMENTARY SCHOOL FOR MATH, SCIENCE, AND TECHNOLOGY",BRONX,99.3,284,http://data.schoolbook.org/school/522-elementary-school-for-math-science-and-technology,10X382,,,
ELIJAH STROUD MIDDLE SCHOOL,BROOKLYN,100,250,http://data.schoolbook.org/school/834-elijah-stroud-middle-school,17K353,,,
ELISABETH IRWIN H S,MANHATTAN,96.4,,,,,,3.10201E+11
ELISHAMA CHILDREN'S PREP SCHOOL,QUEENS,100,,,,,,3.42901E+11
ELITE HIGH SCHOOL,BROOKLYN,100,,,,,,3.321E+11
ELLA BAKER SCHOOL,MANHATTAN,92.2,322,http://data.schoolbook.org/school/62-ella-baker-school,02M225,23,,
ELM TREE ELEMENTARY SCHOOL,QUEENS,98.2,217,http://data.schoolbook.org/school/4265-elm-tree-elementary-school,24Q211,,,
ELTINGVILLE LUTHERAN SCHOOL,STATEN ISLAND,97.5,,,,,,3.531E+11
EMMA LAZARUS HIGH SCHOOL,MANHATTAN,86.4,59,http://data.schoolbook.org/school/86-emma-lazarus-high-school,02M394,,,
EMOLIOR ACADEMY,BRONX,92.4,249,http://data.schoolbook.org/school/639-emolior-academy,12X383,14,,
ENERGY TECH HIGH SCHOOL,QUEENS,99.1,229,http://data.schoolbook.org/school/4283-energy-tech-high-school,30Q258,,,
ENGLISH LANGUAGE LEARNERS AND INTERNATIONAL SUPPORT PREPARATORY ACADEMY (ELLIS),BRONX,75.3,73,http://data.schoolbook.org/school/527-english-language-learners-and-international-support-preparatory-academy-ellis,10X397,13,,
ENTRADA ACADEMY,BRONX,95.6,297,http://data.schoolbook.org/school/640-entrada-academy,12X384,,,
EPIC HIGH SCHOOL - NORTH,QUEENS,91.6,95,http://data.schoolbook.org/school/4276-epic-high-school-north,27Q334,,,
EPIC HIGH SCHOOL - SOUTH,QUEENS,96.7,90,http://data.schoolbook.org/school/4274-epic-high-school-south,27Q314,,,
EPIPHANY LUTHERAN ELEM SCHOOL,BROOKLYN,85.8,,,,,,3.317E+11
EPIPHANY SCHOOL,MANHATTAN,97,,,,,,3.102E+11
ESPERANZA PREPARATORY ACADEMY,MANHATTAN,97.5,513,http://data.schoolbook.org/school/207-esperanza-preparatory-academy,04M372,,,
ESSENCE SCHOOL,BROOKLYN,96.3,135,http://data.schoolbook.org/school/921-essence-school,19K311,,,
ESSEX STREET ACADEMY,MANHATTAN,96.8,317,http://data.schoolbook.org/school/71-essex-street-academy,02M294,,,
ETHICAL CULT-FIELDSTON LOW SCH,BRONX,99.2,,,,,,3.21001E+11
ETHICAL CULTURE FIELDSTON SCHOOL,MANHATTAN,98.8,,,,,,3.10301E+11
ETHICAL CULTURE FIELDSTON UPPER SCHOOL,BRONX,99.7,,,,,,3.21001E+11
EVANGEL CHRISTIAN SCHOOL,QUEENS,90.6,,,,,,3.43001E+11
EVERGREEN MIDDLE SCHOOL FOR URBAN EXPLORATION,BROOKLYN,94.8,346,http://data.schoolbook.org/school/4189-evergreen-middle-school-for-urban-exploration,32K562,11,,
EXCELSIOR PREPARATORY HIGH SCHOOL,QUEENS,96.4,450,http://data.schoolbook.org/school/1351-excelsior-preparatory-high-school,29Q265,,,
EXCELSIOR SEVENTH DAY ADVENTIST,BROOKLYN,83.9,,,,,,3.318E+11
EXIMIUS COLLEGE PREPARATORY ACADEMY: A COLLEGE BOARD SCHOOL,BRONX,99.5,419,http://data.schoolbook.org/school/433-eximius-college-preparatory-academy-a-college-board-school,09X250,,,
EXPEDITIONARY LEARNING SCHOOL FOR COMMUNITY LEADERS,BROOKLYN,94.2,240,http://data.schoolbook.org/school/1022-expeditionary-learning-school-for-community-leaders,21K572,,,
EXPLORATIONS ACADEMY,BRONX,96.5,312,http://data.schoolbook.org/school/627-explorations-academy,12X251,,,
EZRA ACADEMY,QUEENS,96.4,,,,,,3.428E+11
EZRA HATZVY ACADEMY,BROOKLYN,96.3,,,,,,3.322E+11
F R E E (FRIENDS OF EASTERN EUROPE)/MAZEL DAY SCH,BROOKLYN,70.9,,,,,,3.321E+11
FAIRMONT NEIGHBORHOOD SCHOOL,BRONX,95.8,261,http://data.schoolbook.org/school/4243-fairmont-neighborhood-school,12X314,10,,
FAITH CHRISTIAN ACADEMY,BRONX,100,,,,,,3.21101E+11
FANNIE LOU HAMER FREEDOM HIGH SCHOOL,BRONX,97.4,416,http://data.schoolbook.org/school/649-fannie-lou-hamer-freedom-high-school,12X682,,,
FANNIE LOU HAMER MIDDLE SCHOOL,BRONX,97.3,263,http://data.schoolbook.org/school/633-fannie-lou-hamer-middle-school,12X286,,,
FDNY HIGH SCHOOL FOR FIRE AND LIFE SAFETY,BROOKLYN,99.3,285,http://data.schoolbook.org/school/929-fdny-high-school-for-fire-and-life-safety,19K502,,,
FELLOWSHIP OF LEARNING SCHOOL,MANHATTAN,100,,,,,,3.10501E+11
FIORELLO H. LAGUARDIA HIGH SCHOOL OF MUSIC & ART AND PERFORMING ARTS,MANHATTAN,98.8,2604,http://data.schoolbook.org/school/179-fiorello-h-laguardia-high-school-of-music-art-and-performing-arts,03M485,,28,
FLATBUSH S D A SCHOOL,BROOKLYN,100,,,,,,3.318E+11
FLUSHING CHRISTIAN SCHOOL,QUEENS,79.8,,,,,,3.42501E+11
FLUSHING HIGH SCHOOL,QUEENS,96.6,1834,http://data.schoolbook.org/school/1179-flushing-high-school,25Q460,48,,
FLUSHING INTERNATIONAL HIGH SCHOOL,QUEENS,92.2,322,http://data.schoolbook.org/school/1174-flushing-international-high-school,25Q263,19,,
FOLLOWERS OF JESUS SCH,BROOKLYN,73.7,,,,,,3.31901E+11
FONTBONNE HALL ACADEMY,BROOKLYN,99.2,,,,,,3.32E+11
FOOD AND FINANCE HIGH SCHOOL,MANHATTAN,99.5,393,http://data.schoolbook.org/school/68-food-and-finance-high-school,02M288,,,
FORDHAM HIGH SCHOOL FOR THE ARTS,BRONX,100,369,http://data.schoolbook.org/school/531-fordham-high-school-for-the-arts,10X437,,,
FORDHAM LEADERSHIP ACADEMY FOR BUSINESS AND TECHNOLOGY,BRONX,99.2,373,http://data.schoolbook.org/school/532-fordham-leadership-academy-for-business-and-technology,10X438,,,
FORDHAM PREPARATORY SCHOOL,BRONX,99.6,,,,,,3.21E+11
FOREIGN LANGUAGE ACADEMY OF GLOBAL STUDIES,BRONX,93,129,http://data.schoolbook.org/school/333-foreign-language-academy-of-global-studies,07X520,,,
FOREST HILLS HIGH SCHOOL,QUEENS,99.1,3583,http://data.schoolbook.org/school/1311-forest-hills-high-school,28Q440,16,,
FOREST HILLS MONTESSORI SCHOOL,QUEENS,95.5,,,,,,3.42801E+11
FORSYTH SATELLITE ACADEMY,MANHATTAN,100,63,http://data.schoolbook.org/school/25-forsyth-satellite-academy,01M458,,,
FORT GREENE PREPARATORY ACADEMY,BROOKLYN,94.7,244,http://data.schoolbook.org/school/699-fort-greene-preparatory-academy,13K691,,,
FORT HAMILTON HIGH SCHOOL,BROOKLYN,98.7,3943,http://data.schoolbook.org/school/977-fort-hamilton-high-school,20K490,49,,
FORT HILL COLLABORATIVE ELEMENTARY SCHOOL,STATEN ISLAND,95.2,63,http://data.schoolbook.org/school/4288-fort-hill-collaborative-elementary-school,31R010,,,
FOUNDATIONS ACADEMY,BROOKLYN,97.6,84,http://data.schoolbook.org/school/723-foundations-academy,14K322,,,
